Candidate.id,Candidate_Entity:id,General_Party.id,Election_Type.id,Office_Sought.id,Broad_Sector.id,Incumbency_Status,Status_of_Candidate.id,Industry_Spending_Totals,Candidate,Election_Status,Status_of_Candidate,General_Party,Election_Year,Election_Type,Office_Sought,Incumbency_Status,Broad_Sector
125784,357173,1,1,640,6,2,1,68471,"BRADFORD, STEVE",Won-General,Won,Democratic,2010,Standard,ASSEMBLY DISTRICT 051,Incumbent,"Finance, Insurance & Real Estate"
117130,6485659,1,1,608,8,1,1,68410,"HILL, JERRY A",Won-General,Won,Democratic,2008,Standard,ASSEMBLY DISTRICT 019,Open,Health
110965,1414363,2,1,648,6,1,1,68405,"ADAMS, ANTHONY",Won-General,Won,Republican,2006,Standard,ASSEMBLY DISTRICT 059,Open,"Finance, Insurance & Real Estate"
168404,11022802,1,1,646,5,2,1,68400,"CALDERON, IAN C",Won-General,Won,Democratic,2014,Standard,ASSEMBLY DISTRICT 057,Incumbent,Energy & Natural Resources
103706,6379451,1,1,600,5,2,1,68336,"CANCIAMILLA, JOSEPH",Won-General,Won,Democratic,2004,Standard,ASSEMBLY DISTRICT 011,Incumbent,Energy & Natural Resources
238302,23421088,1,1,671,8,2,1,68330,"MCGUIRE, MIKE",Won-General,Won,Democratic,2018,Standard,SENATE DISTRICT 002,Incumbent,Health
168233,11022372,2,1,705,6,1,1,68266,"BATES, PATRICIA C (PAT)",Won-General,Won,Republican,2014,Standard,SENATE DISTRICT 036,Open,"Finance, Insurance & Real Estate"
49799,13008868,2,1,665,6,1,2,68250,"HUNTER, TRICIA",Lost-General,Lost,Republican,2004,Standard,ASSEMBLY DISTRICT 076,Open,"Finance, Insurance & Real Estate"
130846,2272886,2,1,662,5,2,1,68250,"HARKEY, DIANE L",Won-General,Won,Republican,2012,Standard,ASSEMBLY DISTRICT 073,Incumbent,Energy & Natural Resources
130823,22070,1,1,653,5,2,1,68200,"HALL III, ISADORE",Won-General,Won,Democratic,2012,Standard,ASSEMBLY DISTRICT 064,Incumbent,Energy & Natural Resources
141945,17658638,1,1,15001,6,2,1,68200,"MATSUI, DORIS",Won-General,Won,Democratic,2012,Standard,US HOUSE DISTRICT CA 006,Incumbent,"Finance, Insurance & Real Estate"
160291,61054,2,1,15044,5,2,1,68170,"ISSA, DARRELL E",Won-General,Won,Republican,2010,Standard,US HOUSE DISTRICT CA 049,Incumbent,Energy & Natural Resources
168455,13008872,2,1,665,6,2,1,68100,"CHAVEZ, ROCKY G",Won-General,Won,Republican,2014,Standard,ASSEMBLY DISTRICT 076,Incumbent,"Finance, Insurance & Real Estate"
135165,11022751,1,1,600,6,1,1,68057,"FRAZIER, JIM",Won-General,Won,Democratic,2012,Standard,ASSEMBLY DISTRICT 011,Open,"Finance, Insurance & Real Estate"
18325,6673774,2,1,604,8,1,2,67998,"KAMENA, SCOTT",Lost-Primary,Lost,Republican,2008,Standard,ASSEMBLY DISTRICT 015,Open,Health
238344,1262442,1,1,602,8,2,1,67966,"EGGMAN, SUSAN TALAMANTES",Won-General,Won,Democratic,2018,Standard,ASSEMBLY DISTRICT 013,Incumbent,Health
117122,24686,1,1,676,6,1,1,67961,"DESAULNIER, MARK",Won-General,Won,Democratic,2008,Standard,SENATE DISTRICT 007,Open,"Finance, Insurance & Real Estate"
161632,19704830,2,1,15032,6,3,2,67960,"PARKER, STAR",Lost-General,Lost,Republican,2010,Standard,US HOUSE DISTRICT CA 037,Challenger,"Finance, Insurance & Real Estate"
168432,13008823,2,1,657,8,2,1,67928,"WAGNER, DONALD P (DON)",Won-General,Won,Republican,2014,Standard,ASSEMBLY DISTRICT 068,Incumbent,Health
119152,774880,1,1,635,6,1,1,67900,"PEREZ, JOHN A",Won-General,Won,Democratic,2008,Standard,ASSEMBLY DISTRICT 046,Open,"Finance, Insurance & Real Estate"
238658,1516357,2,1,612,5,2,1,67900,"PATTERSON, JIM",Won-General,Won,Republican,2018,Standard,ASSEMBLY DISTRICT 023,Incumbent,Energy & Natural Resources
49640,6654757,2,1,619,6,2,2,67850,"PRENTER JR, ROBERT M",Lost-General,Lost,Republican,1998,Standard,ASSEMBLY DISTRICT 030,Incumbent,"Finance, Insurance & Real Estate"
238407,146917,1,1,701,6,1,1,67750,"ARCHULETA, BOB J",Won-General,Won,Democratic,2018,Standard,SENATE DISTRICT 032,Open,"Finance, Insurance & Real Estate"
82849,13008510,1,1,606,8,2,1,67708,"MATTHEWS, BARBARA S",Won-General,Won,Democratic,2002,Standard,ASSEMBLY DISTRICT 017,Incumbent,Health
238299,44493557,1,1,9483,2,1,2,67700,"GALGIANI, CATHLEEN",Lost-Top Two Primary,Lost,Democratic,2018,Standard,EQUALIZATION BOARD DISTRICT 002,Open,Construction
103743,1271595,2,1,698,8,2,1,67690,"MARGETT, BOB",Won-General,Won,Republican,2004,Standard,SENATE DISTRICT 029,Incumbent,Health
168437,23421316,1,1,659,6,1,1,67673,"ODONNELL, PATRICK",Won-General,Won,Democratic,2014,Standard,ASSEMBLY DISTRICT 070,Open,"Finance, Insurance & Real Estate"
49597,6654575,2,1,703,6,2,2,67656,"HURTT, ROB",Lost-General,Lost,Republican,1998,Standard,SENATE DISTRICT 034,Incumbent,"Finance, Insurance & Real Estate"
86137,6617071,2,1,660,8,2,1,67639,"CAMPBELL, WILLIAM J (BILL)",Won-General,Won,Republican,2000,Standard,ASSEMBLY DISTRICT 071,Incumbent,Health
82908,2020170,1,1,689,6,2,1,67610,"ALARCON, RICHARD",Won-General,Won,Democratic,2002,Standard,SENATE DISTRICT 020,Incumbent,"Finance, Insurance & Real Estate"
160342,2373302,1,1,15013,8,2,1,67602,"CARDOZA, DENNIS A",Won-General,Won,Democratic,2010,Standard,US HOUSE DISTRICT CA 018,Incumbent,Health
116967,1894988,2,1,700,5,2,1,67600,"DUTTON, BOB",Won-General,Won,Republican,2008,Standard,SENATE DISTRICT 031,Incumbent,Energy & Natural Resources
238640,38586307,2,1,601,6,2,1,67600,"FLORA, HEATH",Won-General,Won,Republican,2018,Standard,ASSEMBLY DISTRICT 012,Incumbent,"Finance, Insurance & Real Estate"
18341,13008486,2,1,599,6,1,2,67583,"SANDER, DAVID",Lost-Primary,Lost,Republican,2008,Standard,ASSEMBLY DISTRICT 010,Open,"Finance, Insurance & Real Estate"
125764,415439,1,1,610,8,1,1,67575,"GORDON, RICHARD S (RICH)",Won-General,Won,Democratic,2010,Standard,ASSEMBLY DISTRICT 021,Open,Health
140933,1256839,1,1,15021,6,1,1,67565,"BROWNLEY, JULIA",Won-General,Won,Democratic,2012,Standard,US HOUSE DISTRICT CA 026,Open,"Finance, Insurance & Real Estate"
168015,17658745,1,1,15008,6,2,1,67549,"LEE, BARBARA",Won-General,Won,Democratic,2014,Standard,US HOUSE DISTRICT CA 013,Incumbent,"Finance, Insurance & Real Estate"
103744,13008510,1,1,606,8,2,1,67520,"MATTHEWS, BARBARA S",Won-General,Won,Democratic,2004,Standard,ASSEMBLY DISTRICT 017,Incumbent,Health
135201,6485702,1,1,686,6,1,1,67488,"MONNING, BILL",Won-General,Won,Democratic,2012,Standard,SENATE DISTRICT 017,Open,"Finance, Insurance & Real Estate"
109428,1257070,1,1,647,5,2,1,67400,"CALDERON, RONALD S (RON)",Won-General,Won,Democratic,2004,Standard,ASSEMBLY DISTRICT 058,Incumbent,Energy & Natural Resources
141947,17658640,1,1,15006,6,2,1,67397,"MILLER, GEORGE",Won-General,Won,Democratic,2012,Standard,US HOUSE DISTRICT CA 011,Incumbent,"Finance, Insurance & Real Estate"
160085,17658640,1,1,15002,8,2,1,67375,"MILLER, GEORGE",Won-General,Won,Democratic,2010,Standard,US HOUSE DISTRICT CA 007,Incumbent,Health
238618,23421142,2,1,592,8,2,1,67375,"GALLAGHER, JAMES",Won-General,Won,Republican,2018,Standard,ASSEMBLY DISTRICT 003,Incumbent,Health
238701,23421283,2,1,644,5,2,1,67321,"CHEN, PHILLIP",Won-General,Won,Republican,2018,Standard,ASSEMBLY DISTRICT 055,Incumbent,Energy & Natural Resources
103745,2583206,2,1,623,6,2,1,67300,"MAZE, BILL",Won-General,Won,Republican,2004,Standard,ASSEMBLY DISTRICT 034,Incumbent,"Finance, Insurance & Real Estate"
130842,1801952,1,1,626,6,2,1,67300,"WILLIAMS, DAS",Won-General,Won,Democratic,2012,Standard,ASSEMBLY DISTRICT 037,Incumbent,"Finance, Insurance & Real Estate"
160363,6654531,2,1,14998,8,2,1,67294,"LUNGREN, DANIEL E",Won-General,Won,Republican,2010,Standard,US HOUSE DISTRICT CA 003,Incumbent,Health
238344,1262442,1,1,602,6,2,1,67250,"EGGMAN, SUSAN TALAMANTES",Won-General,Won,Democratic,2018,Standard,ASSEMBLY DISTRICT 013,Incumbent,"Finance, Insurance & Real Estate"
103721,6601202,2,1,669,5,2,1,67211,"GARCIA, BONNIE",Won-General,Won,Republican,2004,Standard,ASSEMBLY DISTRICT 080,Incumbent,Energy & Natural Resources
168241,90105,1,1,591,6,1,1,67200,"WOOD, JIM",Won-General,Won,Democratic,2014,Standard,ASSEMBLY DISTRICT 002,Open,"Finance, Insurance & Real Estate"
168294,673999,1,1,606,8,1,1,67200,"CHIU, DAVID",Won-General,Won,Democratic,2014,Standard,ASSEMBLY DISTRICT 017,Open,Health
202509,785335,2,1,631,2,2,1,67200,"MAYES, CHAD",Won-General,Won,Republican,2016,Standard,ASSEMBLY DISTRICT 042,Incumbent,Construction
110998,658912,1,1,638,8,1,1,67172,"ENG, MIKE",Won-General,Won,Democratic,2006,Standard,ASSEMBLY DISTRICT 049,Open,Health
226786,1560957,2,1,14996,5,2,1,67157,"LAMALFA, DOUG",Won-General,Won,Republican,2018,Standard,US HOUSE DISTRICT CA 001,Incumbent,Energy & Natural Resources
36542,6617398,2,1,676,8,2,2,67150,"RAINEY, RICHARD K",Lost-General,Lost,Republican,2000,Standard,SENATE DISTRICT 007,Incumbent,Health
110978,775712,1,1,617,6,1,1,67147,"CABALLERO, ANNA",Won-General,Won,Democratic,2006,Standard,ASSEMBLY DISTRICT 028,Open,"Finance, Insurance & Real Estate"
167935,195374,1,1,9170,8,1,1,67130,"YEE, BETTY T",Won-General,Won,Democratic,2014,Standard,CONTROLLER,Open,Health
103573,2373302,1,1,615,5,2,1,67082,"CARDOZA, DENNIS A",Won-General,Won,Democratic,1998,Standard,ASSEMBLY DISTRICT 026,Incumbent,Energy & Natural Resources
111038,13008583,1,1,619,5,2,1,66985,"PARRA, NICOLE M",Won-General,Won,Democratic,2006,Standard,ASSEMBLY DISTRICT 030,Incumbent,Energy & Natural Resources
82857,24087,1,1,693,8,2,1,66967,"ROMERO, GLORIA",Won-General,Won,Democratic,2002,Standard,SENATE DISTRICT 024,Incumbent,Health
2600,13008478,2,1,599,5,1,2,66900,"KRAMER, DAN",Lost-Primary,Lost,Republican,2002,Standard,ASSEMBLY DISTRICT 010,Open,Energy & Natural Resources
86183,2481759,2,1,688,6,1,1,66850,"MCCLINTOCK, TOM",Won-General,Won,Republican,2000,Standard,SENATE DISTRICT 019,Open,"Finance, Insurance & Real Estate"
82877,12997063,2,1,673,6,1,1,66826,"AANESTAD, SAMUEL M",Won-General,Won,Republican,2002,Standard,SENATE DISTRICT 004,Open,"Finance, Insurance & Real Estate"
227266,44044396,1,1,15017,8,3,2,66807,"JANZ, ANDREW",Lost-General,Lost,Democratic,2018,Standard,US HOUSE DISTRICT CA 022,Challenger,Health
226906,6643414,1,1,15004,5,2,1,66750,"MCNERNEY, JERRY",Won-General,Won,Democratic,2018,Standard,US HOUSE DISTRICT CA 009,Incumbent,Energy & Natural Resources
111034,13008677,1,1,635,5,2,1,66700,"NUNEZ, FABIAN",Won-General,Won,Democratic,2006,Standard,ASSEMBLY DISTRICT 046,Incumbent,Energy & Natural Resources
167937,23420890,2,1,9170,2,1,2,66700,"SWEARENGIN, ASHLEY",Lost-General,Lost,Republican,2014,Standard,CONTROLLER,Open,Construction
168367,11022784,1,1,630,8,2,1,66700,"HOLDEN, CHRIS",Won-General,Won,Democratic,2014,Standard,ASSEMBLY DISTRICT 041,Incumbent,Health
103701,1645113,2,1,653,2,2,1,66649,"BENOIT, JOHN J",Won-General,Won,Republican,2004,Standard,ASSEMBLY DISTRICT 064,Incumbent,Construction
125798,6485714,1,1,669,6,2,1,66637,"PEREZ, V MANUEL",Won-General,Won,Democratic,2010,Standard,ASSEMBLY DISTRICT 080,Incumbent,"Finance, Insurance & Real Estate"
140629,22511,1,1,15032,8,2,1,66600,"BASS, KAREN",Won-General,Won,Democratic,2012,Standard,US HOUSE DISTRICT CA 037,Incumbent,Health
202197,23420976,2,1,15019,8,1,2,66600,"FAREED, JUSTIN",Lost-General,Lost,Republican,2016,Standard,US HOUSE DISTRICT CA 024,Open,Health
116996,13008536,1,1,610,6,2,1,66580,"RUSKIN, IRA",Won-General,Won,Democratic,2008,Standard,ASSEMBLY DISTRICT 021,Incumbent,"Finance, Insurance & Real Estate"
130802,24686,1,1,676,8,2,1,66570,"DESAULNIER, MARK",Won-General,Won,Democratic,2012,Standard,SENATE DISTRICT 007,Incumbent,Health
116958,24632,1,1,647,8,2,1,66569,"CALDERON, CHARLES M",Won-General,Won,Democratic,2008,Standard,ASSEMBLY DISTRICT 058,Incumbent,Health
168280,299294,1,1,603,5,2,1,66550,"BONILLA, SUSAN",Won-General,Won,Democratic,2014,Standard,ASSEMBLY DISTRICT 014,Incumbent,Energy & Natural Resources
86225,1167477,1,1,9482,8,1,1,66533,"MIGDEN, CAROLE V",Won-General,Won,Democratic,2002,Standard,EQUALIZATION BOARD DISTRICT 001,Open,Health
202184,13008587,2,1,15016,2,2,1,66525,"VALADAO, DAVID G",Won-General,Won,Republican,2016,Standard,US HOUSE DISTRICT CA 021,Incumbent,Construction
14815,13008815,2,1,704,6,1,2,66520,"MADDOX, KEN",Lost-Primary,Lost,Republican,2004,Standard,SENATE DISTRICT 035,Open,"Finance, Insurance & Real Estate"
130805,1262346,1,1,696,8,2,1,66519,"PAVLEY, FRAN",Won-General,Won,Democratic,2012,Standard,SENATE DISTRICT 027,Incumbent,Health
238600,12996637,3,1,9172,2,1,2,66475,"POIZNER, STEPHEN (STEVE)",Lost-General,Lost,Third-Party,2018,Standard,INSURANCE COMMISSIONER,Open,Construction
168224,1322026,1,1,699,8,2,1,66450,"MITCHELL, HOLLY J",Won-General,Won,Democratic,2014,Standard,SENATE DISTRICT 030,Incumbent,Health
167953,1418483,4,1,9176,2,2,1,66442,"TORLAKSON, TOM",Won-General,Won,Nonpartisan,2014,Standard,SUPERINTENDENT OF PUBLIC INSTRUCTION,Incumbent,Construction
202358,39707348,1,1,696,5,1,1,66375,"STERN, HENRY",Won-General,Won,Democratic,2016,Standard,SENATE DISTRICT 027,Open,Energy & Natural Resources
125815,13008469,1,1,9172,2,1,1,66365,"JONES, DAVE",Won-General,Won,Democratic,2010,Standard,INSURANCE COMMISSIONER,Open,Construction
141003,12450156,1,1,15035,8,2,1,66250,"ROYBAL-ALLARD, LUCILLE",Won-General,Won,Democratic,2012,Standard,US HOUSE DISTRICT CA 040,Incumbent,Health
168209,23421111,1,1,695,8,1,1,66250,"ALLEN, BEN",Won-General,Won,Democratic,2014,Standard,SENATE DISTRICT 026,Open,Health
103528,2020041,1,1,10132,6,2,1,66247,"KLEHS, JOHAN",Won-General,Won,Democratic,1998,Standard,BOARD OF EDUCATION DISTRICT 001,Incumbent,"Finance, Insurance & Real Estate"
21980,2018606,1,1,709,6,1,2,66233,"SALAS, MARY",Lost-Primary,Lost,Democratic,2010,Standard,SENATE DISTRICT 040,Open,"Finance, Insurance & Real Estate"
15190,2540679,1,1,701,6,1,2,66224,"BACA JR, JOE",Lost-Primary,Lost,Democratic,2006,Standard,SENATE DISTRICT 032,Open,"Finance, Insurance & Real Estate"
103727,2577713,1,1,640,8,2,1,66200,"HORTON, JEROME E",Won-General,Won,Democratic,2004,Standard,ASSEMBLY DISTRICT 051,Incumbent,Health
125827,13008587,2,1,619,6,1,1,66183,"VALADAO, DAVID G",Won-General,Won,Republican,2010,Standard,ASSEMBLY DISTRICT 030,Open,"Finance, Insurance & Real Estate"
117125,6669279,2,1,619,6,1,1,66175,"GILMORE, DANNY D",Won-General,Won,Republican,2008,Standard,ASSEMBLY DISTRICT 030,Open,"Finance, Insurance & Real Estate"
202345,11023296,2,1,690,5,1,1,66149,"WILK, SCOTT",Won-General,Won,Republican,2016,Standard,SENATE DISTRICT 021,Open,Energy & Natural Resources
168300,196435,1,1,609,5,2,1,66128,"QUIRK, BILL",Won-General,Won,Democratic,2014,Standard,ASSEMBLY DISTRICT 020,Incumbent,Energy & Natural Resources
202237,6485739,1,1,15030,6,2,1,66100,"TORRES, NORMA J",Won-General,Won,Democratic,2016,Standard,US HOUSE DISTRICT CA 035,Incumbent,"Finance, Insurance & Real Estate"
86155,6398633,1,1,632,8,1,1,66095,"FROMMER, DARIO",Won-General,Won,Democratic,2000,Standard,ASSEMBLY DISTRICT 043,Open,Health
30102,2214700,2,1,9172,8,1,2,66001,"MENDOZA, GARY",Lost-General,Lost,Republican,2002,Standard,INSURANCE COMMISSIONER,Open,Health
103715,669601,2,1,659,6,1,1,65962,"DEVORE, CHUCK",Won-General,Won,Republican,2004,Standard,ASSEMBLY DISTRICT 070,Open,"Finance, Insurance & Real Estate"
82847,2585520,1,1,620,5,2,1,65850,"REYES, SARAH",Won-General,Won,Democratic,2002,Standard,ASSEMBLY DISTRICT 031,Incumbent,Energy & Natural Resources
168125,390709,2,1,15034,2,2,1,65800,"ROYCE SR, EDWARD D",Won-General,Won,Republican,2014,Standard,US HOUSE DISTRICT CA 039,Incumbent,Construction
238713,44493971,2,1,655,6,3,2,65765,"SCOTTO, FRANK A",Lost-General,Lost,Republican,2018,Standard,ASSEMBLY DISTRICT 066,Challenger,"Finance, Insurance & Real Estate"
117000,6398538,1,1,680,5,2,1,65733,"SIMITIAN, S JOSEPH",Won-General,Won,Democratic,2008,Standard,SENATE DISTRICT 011,Incumbent,Energy & Natural Resources
117134,22108,1,1,690,6,1,1,65650,"LIU, CAROL J",Won-General,Won,Democratic,2008,Standard,SENATE DISTRICT 021,Open,"Finance, Insurance & Real Estate"
160274,15203357,1,1,15024,8,2,1,65550,"SCHIFF, ADAM B",Won-General,Won,Democratic,2010,Standard,US HOUSE DISTRICT CA 029,Incumbent,Health
141953,6654531,2,1,15002,8,2,2,65545,"LUNGREN, DANIEL E",Lost-General,Lost,Republican,2012,Standard,US HOUSE DISTRICT CA 007,Incumbent,Health
238658,1516357,2,1,612,8,2,1,65530,"PATTERSON, JIM",Won-General,Won,Republican,2018,Standard,ASSEMBLY DISTRICT 023,Incumbent,Health
117132,13008765,2,1,698,8,1,1,65471,"HUFF, ROBERT (BOB)",Won-General,Won,Republican,2008,Standard,SENATE DISTRICT 029,Open,Health
221640,13008707,1,3,15029,8,1,1,65400,"GOMEZ, JIMMY",Won-General,Won,Democratic,2017,Special,US HOUSE DISTRICT CA 034,Open,Health
167975,2481759,2,1,14999,5,2,1,65310,"MCCLINTOCK, TOM",Won-General,Won,Republican,2014,Standard,US HOUSE DISTRICT CA 004,Incumbent,Energy & Natural Resources
116960,6553062,2,1,654,6,2,1,65300,"COOK, PAUL",Won-General,Won,Republican,2008,Standard,ASSEMBLY DISTRICT 065,Incumbent,"Finance, Insurance & Real Estate"
125792,6485739,1,1,650,8,2,1,65300,"TORRES, NORMA J",Won-General,Won,Democratic,2010,Standard,ASSEMBLY DISTRICT 061,Incumbent,Health
117145,1418483,1,1,600,6,1,1,65250,"TORLAKSON, TOM",Won-General,Won,Democratic,2008,Standard,ASSEMBLY DISTRICT 011,Open,"Finance, Insurance & Real Estate"
140974,13008587,2,1,15016,5,1,1,65250,"VALADAO, DAVID G",Won-General,Won,Republican,2012,Standard,US HOUSE DISTRICT CA 021,Open,Energy & Natural Resources
168390,18912284,1,1,641,6,2,1,65250,"RODRIGUEZ, FREDDIE",Won-General,Won,Democratic,2014,Standard,ASSEMBLY DISTRICT 052,Incumbent,"Finance, Insurance & Real Estate"
130826,774880,1,1,642,2,2,1,65205,"PEREZ, JOHN A",Won-General,Won,Democratic,2012,Standard,ASSEMBLY DISTRICT 053,Incumbent,Construction
113221,258108,2,1,621,6,1,1,65200,"FULLER, JEAN",Won-General,Won,Republican,2006,Standard,ASSEMBLY DISTRICT 032,Open,"Finance, Insurance & Real Estate"
202477,13479345,2,1,622,5,2,1,65200,"OBERNOLTE, JAY P",Won-General,Won,Republican,2016,Standard,ASSEMBLY DISTRICT 033,Incumbent,Energy & Natural Resources
103778,2230653,1,1,597,8,2,1,65190,"WOLK, LOIS",Won-General,Won,Democratic,2004,Standard,ASSEMBLY DISTRICT 008,Incumbent,Health
111044,6398707,1,1,695,8,1,1,65103,"RIDLEY-THOMAS, MARK",Won-General,Won,Democratic,2006,Standard,SENATE DISTRICT 026,Open,Health
103696,180844,1,1,682,8,1,1,65050,"ALQUIST, ELAINE",Won-General,Won,Democratic,2004,Standard,SENATE DISTRICT 013,Open,Health
110986,6553062,2,1,654,6,1,1,64998,"COOK, PAUL",Won-General,Won,Republican,2006,Standard,ASSEMBLY DISTRICT 065,Open,"Finance, Insurance & Real Estate"
168292,16635303,2,1,605,6,1,1,64944,"BAKER, CATHARINE",Won-General,Won,Republican,2014,Standard,ASSEMBLY DISTRICT 016,Open,"Finance, Insurance & Real Estate"
103514,728939,1,1,9174,5,2,1,64875,"ANGELIDES, PHIL",Won-General,Won,Democratic,1998,Standard,TREASURER,Incumbent,Energy & Natural Resources
110970,22511,1,1,636,8,2,1,64825,"BASS, KAREN",Won-General,Won,Democratic,2006,Standard,ASSEMBLY DISTRICT 047,Incumbent,Health
238648,44493906,2,1,685,8,1,1,64825,"GROVE, SHANNON",Won-General,Won,Republican,2018,Standard,SENATE DISTRICT 016,Open,Health
202557,386803,1,1,650,6,2,1,64800,"MEDINA, JOSE",Won-General,Won,Democratic,2016,Standard,ASSEMBLY DISTRICT 061,Incumbent,"Finance, Insurance & Real Estate"
116975,13008426,2,1,593,8,2,1,64750,"GAINES, TED",Won-General,Won,Republican,2008,Standard,ASSEMBLY DISTRICT 004,Incumbent,Health
160415,1874435,2,1,15043,8,2,1,64750,"CAMPBELL, JOHN",Won-General,Won,Republican,2010,Standard,US HOUSE DISTRICT CA 048,Incumbent,Health
238675,13479345,2,1,622,8,2,1,64750,"OBERNOLTE, JAY P",Won-General,Won,Republican,2018,Standard,ASSEMBLY DISTRICT 033,Incumbent,Health
160156,2378663,2,1,15039,5,2,1,64710,"CALVERT, KEN",Won-General,Won,Republican,2010,Standard,US HOUSE DISTRICT CA 044,Incumbent,Energy & Natural Resources
110974,12388609,2,1,614,6,1,1,64700,"BERRYHILL, TOM C",Won-General,Won,Republican,2006,Standard,ASSEMBLY DISTRICT 025,Open,"Finance, Insurance & Real Estate"
238475,18912284,1,1,641,5,2,1,64700,"RODRIGUEZ, FREDDIE",Won-General,Won,Democratic,2018,Standard,ASSEMBLY DISTRICT 052,Incumbent,Energy & Natural Resources
82873,196278,1,1,628,6,1,1,64650,"MONTANEZ, CINDY",Won-General,Won,Democratic,2002,Standard,ASSEMBLY DISTRICT 039,Open,"Finance, Insurance & Real Estate"
111057,13008821,2,1,657,8,2,1,64650,"TRAN, VAN",Won-General,Won,Republican,2006,Standard,ASSEMBLY DISTRICT 068,Incumbent,Health
103570,13008499,2,1,604,6,2,1,64599,"LEACH, LYNNE C",Won-General,Won,Republican,1998,Standard,ASSEMBLY DISTRICT 015,Incumbent,"Finance, Insurance & Real Estate"
103535,6413709,1,1,629,5,2,1,64557,"HERTZBERG, ROBERT (BOB)",Won-General,Won,Democratic,1998,Standard,ASSEMBLY DISTRICT 040,Incumbent,Energy & Natural Resources
167928,6398629,1,1,9171,6,1,2,64550,"YEE, LELAND Y",Lost-Top Two Primary,Lost,Democratic,2014,Standard,SECRETARY OF STATE,Open,"Finance, Insurance & Real Estate"
202556,11023315,2,1,649,5,2,2,64550,"LINDER, ERIC",Lost-General,Lost,Republican,2016,Standard,ASSEMBLY DISTRICT 060,Incumbent,Energy & Natural Resources
202134,17658638,1,1,15001,5,2,1,64450,"MATSUI, DORIS",Won-General,Won,Democratic,2016,Standard,US HOUSE DISTRICT CA 006,Incumbent,Energy & Natural Resources
238675,13479345,2,1,622,5,2,1,64450,"OBERNOLTE, JAY P",Won-General,Won,Republican,2018,Standard,ASSEMBLY DISTRICT 033,Incumbent,Energy & Natural Resources
160150,1256503,1,1,15031,4,2,1,64400,"HARMAN, JANE",Won-General,Won,Democratic,2010,Standard,US HOUSE DISTRICT CA 036,Incumbent,Defense
167998,16191597,1,1,15005,6,3,2,64400,"EGGMAN, MICHAEL R",Lost-General,Lost,Democratic,2014,Standard,US HOUSE DISTRICT CA 010,Challenger,"Finance, Insurance & Real Estate"
238625,13008441,2,1,594,5,2,1,64400,"BIGELOW, FRANK",Won-General,Won,Republican,2018,Standard,ASSEMBLY DISTRICT 005,Incumbent,Energy & Natural Resources
